Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2003-01-09,91531446.79,10.2111,10.2112,10.2111,0.0028
2003-01-10,91881313.29,10.2055,10.2056,10.2055,-0.0056
2003-01-11,91887108.6,10.2062,10.2063,10.2062,0.0007
2003-01-12,91892904.18,10.2068,10.2069,10.2068,0.0006
2003-01-13,91896507.68,10.2005,10.2006,10.2005,-0.0063
2003-01-14,91981148.49,10.2044,10.2045,10.2044,0.0039
2003-01-15,92404152.17,10.2235,10.2236,10.2235,0.0191
2003-01-16,92588357.2,10.2328,10.2329,10.2328,0.0093
2003-01-17,92855305.31,10.2444,10.2445,10.2444,0.0116
2003-01-18,92861515.16,10.2451,10.2452,10.2451,0.0007
2003-01-19,92867725.31,10.2458,10.2459,10.2458,0.0007
2003-01-20,93585617.65,10.2587,10.2588,10.2587,0.0129
2003-01-21,93763631.21,10.278,10.2781,10.278,0.0193
2003-01-22,94194134.75,10.2799,10.28,10.2799,0.0019
2003-01-23,94476570.2,10.2802,10.2803,10.2802,0.0003
2003-01-24,94542015.07,10.2786,10.2787,10.2786,-0.0016
2003-01-25,94546607.58,10.2791,10.2792,10.2791,0.0005
2003-01-26,94551200.55,10.2796,10.2797,10.2796,0.0005
2003-01-27,94690721.77,10.2801,10.2802,10.2801,0.0005
2003-01-28,94788319.2,10.289,10.2891,10.289,0.0089
2003-01-29,94919372.9,10.3033,10.3034,10.3033,0.0143
2003-01-30,94970656.07,10.3088,10.3089,10.3088,0.0055
2003-01-31,95284758.3,10.3318,10.3319,10.3318,0.023
2003-02-01,95286684.15,10.332,10.3321,10.332,0.0002
2003-02-02,95288610.27,10.3322,10.3323,10.3322,0.0002
2003-02-03,95610312.85,10.3636,10.3637,10.3636,0.0314
2003-02-04,95594110.88,10.3619,10.362,10.3619,-0.0017
2003-02-05,95370764.26,10.3317,10.3318,10.3317,-0.0302
2003-02-06,95545390.26,10.3398,10.3399,10.3398,0.0081
2003-02-07,95491969.49,10.3275,10.3276,10.3275,-0.0123
2003-02-08,95494601.49,10.3278,10.3279,10.3278,0.0003
2003-02-09,95497234.33,10.3281,10.3282,10.3281,0.0003
2003-02-10,95315848.51,10.3058,10.3059,10.3058,-0.0223
2003-02-11,95237036.71,10.2919,10.292,10.2919,-0.0139
2003-02-12,94970419.93,10.2631,10.2632,10.2631,-0.0288
2003-02-13,95053805.43,10.2667,10.2668,10.2667,0.0036
2003-02-14,95311966.87,10.2946,10.2947,10.2946,0.0279
2003-02-15,95314728.46,10.2949,10.295,10.2949,0.0003
2003-02-16,95317490.3,10.2952,10.2953,10.2952,0.0003
2003-02-17,95320252.7,10.2955,10.2956,10.2955,0.0003
2003-02-18,95291355.81,10.2697,10.2698,10.2697,-0.0258
2003-02-19,95290666.7,10.2627,10.2628,10.2627,-0.007
2003-02-20,95492183.74,10.2844,10.2845,10.2844,0.0217
2003-02-21,95672938.82,10.3023,10.3024,10.3023,0.0179
2003-02-22,95672844.67,10.3023,10.3024,10.3023,0.0
2003-02-23,95675518.68,10.3026,10.3027,10.3026,0.0003
2003-02-24,95936965.97,10.3092,10.3093,10.3092,0.0066
2003-02-25,96116927.35,10.3237,10.3238,10.3237,0.0145
2003-02-26,96226980.63,10.3342,10.3343,10.3342,0.0105
2003-02-27,96866217.63,10.3434,10.3435,10.3434,0.0092
2003-02-28,96327418.84,10.3454,10.3455,10.3454,0.002
2003-03-01,96329934.2,10.3457,10.3458,10.3457,0.0003
2003-03-02,96332450.05,10.346,10.3461,10.346,0.0003
2003-03-03,96079752.31,10.3422,10.3423,10.3422,-0.0038
2003-03-04,96047623.2,10.3284,10.3285,10.3284,-0.0138
2003-03-05,95748975.87,10.3362,10.3363,10.3362,0.0078
2003-03-06,95836292.36,10.3514,10.3515,10.3514,0.0152
2003-03-07,95894673.79,10.352,10.3521,10.352,0.0006
2003-03-08,95897300.86,10.3522,10.3523,10.3522,0.0002
2003-03-09,95899928.7,10.3525,10.3526,10.3525,0.0003
2003-03-10,96158405.48,10.3556,10.3557,10.3556,0.0031
2003-03-11,96233993.73,10.3649,10.365,10.3649,0.0093
2003-03-12,96205607.89,10.3619,10.362,10.3619,-0.003
2003-03-13,95988200.15,10.3434,10.3435,10.3434,-0.0185
2003-03-14,95862097.85,10.3309,10.331,10.3309,-0.0125
2003-03-15,95864827.8,10.3312,10.3313,10.3312,0.0003
2003-03-16,95867557.98,10.3315,10.3316,10.3315,0.0003
2003-03-17,95888783.43,10.345,10.3451,10.345,0.0135
2003-03-18,95162226.96,10.3271,10.3272,10.3271,-0.0179
2003-03-19,95127107.81,10.3197,10.3198,10.3197,-0.0074
2003-03-20,95049991.26,10.3197,10.3198,10.3197,0.0
2003-03-21,95120204.81,10.329,10.3291,10.329,0.0093
2003-03-22,95122600.86,10.3293,10.3294,10.3293,0.0003
2003-03-23,95124997.39,10.3295,10.3296,10.3295,0.0002
2003-03-24,95104001.84,10.3235,10.3236,10.3235,-0.006
2003-03-25,94738462.07,10.3293,10.3294,10.3293,0.0058
2003-03-26,94812653.84,10.3323,10.3324,10.3323,0.003
2003-03-27,94835606.04,10.3348,10.3349,10.3348,0.0025
2003-03-28,94848365.96,10.3362,10.3363,10.3362,0.0014
2003-03-29,94850764.79,10.3365,10.3366,10.3365,0.0003
2003-03-30,94853164.02,10.3367,10.3368,10.3367,0.0002
2003-03-31,94679144.06,10.3459,10.346,10.3459,0.0092
2003-04-01,94774034.95,10.3519,10.352,10.3519,0.006
2003-04-02,94762856.41,10.3489,10.349,10.3489,-0.003
2003-04-03,94723763.76,10.3458,10.3459,10.3458,-0.0031
2003-04-04,94690561.38,10.3427,10.3428,10.3427,-0.0031
2003-04-05,94693064.41,10.343,10.3431,10.343,0.0003
2003-04-06,94695567.99,10.3433,10.3434,10.3433,0.0003
2003-04-07,94698232.79,10.3436,10.3437,10.3436,0.0003
2003-04-08,94627140.68,10.3353,10.3354,10.3353,-0.0083
2003-04-09,94919376.81,10.343,10.3431,10.343,0.0077
2003-04-10,95423740.79,10.3509,10.351,10.3509,0.0079
2003-04-11,94955260.92,10.3506,10.3507,10.3506,-0.0003
2003-04-12,94957878.45,10.3509,10.351,10.3509,0.0003
2003-04-13,94960496.46,10.3512,10.3513,10.3512,0.0003
2003-04-14,94963114.89,10.3515,10.3516,10.3515,0.0003
2003-04-15,94965733.75,10.3517,10.3518,10.3517,0.0002
2003-04-16,94434668.45,10.3502,10.3503,10.3502,-0.0015
2003-04-17,94517848.56,10.3555,10.3556,10.3555,0.0053
2003-04-18,94535441.65,10.3547,10.3548,10.3547,-0.0008
2003-04-19,94538420.37,10.355,10.3551,10.355,0.0003
2003-04-20,94539537.95,10.3552,10.3553,10.3552,0.0002
2003-04-21,94693645.56,10.3567,10.3568,10.3567,0.0015
2003-04-22,94725565.04,10.3591,10.3592,10.3591,0.0024
2003-04-23,94861988.27,10.3625,10.3626,10.3625,0.0034
2003-04-24,95013476.89,10.3681,10.3682,10.3681,0.0056
2003-04-25,95096275.76,10.3777,10.3778,10.3777,0.0096
2003-04-26,95098558.41,10.378,10.3781,10.378,0.0003
2003-04-27,95100841.19,10.3782,10.3783,10.3782,0.0002
2003-04-28,95164771.59,10.386,10.3861,10.386,0.0078
2003-04-29,95145730.3,10.3839,10.384,10.3839,-0.0021
2003-04-30,95213195.56,10.385,10.3851,10.385,0.0011
2003-05-01,95215263.58,10.3852,10.3853,10.3852,0.0002
2003-05-02,95262266.39,10.3905,10.3906,10.3905,0.0053
2003-05-03,95264311.32,10.3907,10.3908,10.3907,0.0002
2003-05-04,95266356.8,10.391,10.3911,10.391,0.0003
2003-05-05,95268402.81,10.3912,10.3913,10.3912,0.0002
2003-05-06,95341847.01,10.3909,10.391,10.3909,-0.0003
2003-05-07,95258077.86,10.3987,10.3988,10.3987,0.0078
2003-05-08,95400710.45,10.4126,10.4127,10.4126,0.0139
2003-05-09,95379171.46,10.4103,10.4104,10.4103,-0.0023
2003-05-10,95381400.01,10.4105,10.4106,10.4105,0.0002
2003-05-11,95383628.81,10.4108,10.4109,10.4108,0.0003
2003-05-12,95403672.45,10.4157,10.4158,10.4157,0.0049
2003-05-13,95393176.66,10.4168,10.4169,10.4168,0.0011
2003-05-14,95410259.9,10.4198,10.4199,10.4198,0.003
2003-05-15,95410871.88,10.4199,10.42,10.4199,0.0001
2003-05-16,95449704.76,10.4236,10.4237,10.4236,0.0037
2003-05-17,95449551.13,10.4236,10.4237,10.4236,0.0
2003-05-18,95449397.83,10.4236,10.4237,10.4236,0.0
2003-05-19,95489891.76,10.4236,10.4237,10.4236,0.0
2003-05-20,95546438.01,10.4298,10.4299,10.4298,0.0062
2003-05-21,95567394.38,10.4316,10.4317,10.4316,0.0018
2003-05-22,95505221.94,10.4339,10.434,10.4339,0.0023
2003-05-23,95650730.0,10.4389,10.439,10.4389,0.005
2003-05-24,95651461.59,10.4389,10.439,10.4389,0.0
2003-05-25,95652193.52,10.439,10.4391,10.439,0.0001
2003-05-26,95712673.22,10.4402,10.4403,10.4402,0.0012
2003-05-27,95801548.78,10.4449,10.445,10.4449,0.0047
2003-05-28,96200171.24,10.4442,10.4443,10.4442,-0.0007
2003-05-29,96226615.0,10.4453,10.4454,10.4453,0.0011
2003-05-30,96285205.08,10.4457,10.4458,10.4457,0.0004
2003-05-31,96285870.77,10.4458,10.4459,10.4458,0.0001
2003-06-01,96288003.36,10.446,10.4461,10.446,0.0002
2003-06-02,96517400.11,10.4492,10.4493,10.4492,0.0032
2003-06-03,96755673.71,10.4559,10.456,10.4559,0.0067
2003-06-04,96812053.88,10.4619,10.462,10.4619,0.006
2003-06-05,96734715.48,10.4607,10.4608,10.4607,-0.0012
2003-06-06,97001404.62,10.4626,10.4627,10.4626,0.0019
2003-06-07,97003405.55,10.4628,10.4629,10.4628,0.0002
2003-06-08,97005406.6,10.4631,10.4632,10.4631,0.0003
2003-06-09,97661373.43,10.4653,10.4654,10.4653,0.0022
2003-06-10,97851365.84,10.4662,10.4663,10.4662,0.0009
2003-06-11,98227050.83,10.469,10.4691,10.469,0.0028
2003-06-12,98459278.59,10.4703,10.4704,10.4703,0.0013
2003-06-13,98493550.12,10.4708,10.4709,10.4708,0.0005
2003-06-14,98495472.75,10.471,10.4711,10.471,0.0002
2003-06-15,98497395.53,10.4712,10.4713,10.4712,0.0002
2003-06-16,98626191.02,10.4743,10.4744,10.4743,0.0031
2003-06-17,99154499.87,10.475,10.4751,10.475,0.0007
2003-06-18,99523957.54,10.4743,10.4744,10.4743,-0.0007
2003-06-19,99571608.21,10.471,10.4711,10.471,-0.0033
2003-06-20,99916135.75,10.4718,10.4719,10.4718,0.0008
2003-06-21,99918326.35,10.472,10.4721,10.472,0.0002
2003-06-22,99920517.1,10.4723,10.4724,10.4723,0.0003
2003-06-23,99940019.11,10.4722,10.4723,10.4722,-0.0001
2003-06-24,100345503.28,10.4703,10.4704,10.4703,-0.0019
2003-06-25,100696671.73,10.4704,10.4705,10.4704,0.0001
2003-06-26,100519809.04,10.4702,10.4703,10.4702,-0.0002
2003-06-27,101138919.76,10.4738,10.4739,10.4738,0.0036
2003-06-28,101141060.76,10.4741,10.4742,10.4741,0.0003
2003-06-29,101143202.08,10.4743,10.4744,10.4743,0.0002
2003-06-30,101850042.68,10.4832,10.4833,10.4832,0.0089
2003-07-01,101852203.93,10.4835,10.4836,10.4835,0.0003
2003-07-02,101865973.48,10.4839,10.484,10.4839,0.0004
2003-07-03,102067308.75,10.4984,10.4985,10.4984,0.0145
2003-07-04,102315351.65,10.5002,10.5003,10.5002,0.0018
2003-07-05,102317230.7,10.5004,10.5005,10.5004,0.0002
2003-07-06,102319153.79,10.5006,10.5007,10.5006,0.0002
2003-07-07,102507395.37,10.4907,10.4908,10.4907,-0.0099
2003-07-08,102885778.74,10.5008,10.5009,10.5008,0.0101
2003-07-09,102881504.8,10.5003,10.5004,10.5003,-0.0005
2003-07-10,102902319.16,10.503,10.5031,10.503,0.0027
2003-07-11,103352996.57,10.5032,10.5033,10.5032,0.0002
2003-07-12,103354710.18,10.5034,10.5035,10.5034,0.0002
2003-07-13,103356423.79,10.5036,10.5037,10.5036,0.0002
2003-07-14,103358138.07,10.5037,10.5038,10.5037,0.0001
2003-07-15,103584417.89,10.5064,10.5065,10.5064,0.0027
2003-07-16,103654095.47,10.5067,10.5068,10.5067,0.0003
2003-07-17,103787158.29,10.507,10.5071,10.507,0.0003
2003-07-18,103780010.32,10.506,10.5061,10.506,-0.001
2003-07-19,103781314.37,10.5061,10.5062,10.5061,0.0001
2003-07-20,103783125.03,10.5063,10.5064,10.5063,0.0002
2003-07-21,103902451.99,10.5062,10.5063,10.5062,-0.0001
2003-07-22,103849793.93,10.5062,10.5063,10.5062,0.0
2003-07-23,103992091.17,10.5065,10.5066,10.5065,0.0003
2003-07-24,104270260.1,10.5058,10.5059,10.5058,-0.0007
2003-07-25,104509626.42,10.5059,10.506,10.5059,0.0001
2003-07-26,104511265.22,10.5061,10.5062,10.5061,0.0002
2003-07-27,104512904.07,10.5063,10.5064,10.5063,0.0002
2003-07-28,104716513.52,10.5064,10.5065,10.5064,0.0001
2003-07-29,104784204.24,10.5062,10.5063,10.5062,-0.0002
2003-07-30,105004910.51,10.4951,10.4952,10.4951,-0.0111
2003-07-31,105004318.41,10.495,10.4951,10.495,-0.0001
2003-08-01,105109725.48,10.4932,10.4933,10.4932,-0.0018
2003-08-02,105110183.19,10.4932,10.4933,10.4932,0.0
2003-08-03,105111932.6,10.4934,10.4935,10.4934,0.0002
2003-08-04,105756176.62,10.489,10.4891,10.489,-0.0044
2003-08-05,105860672.95,10.4895,10.4896,10.4895,0.0005
2003-08-06,105906708.21,10.4916,10.4917,10.4916,0.0021
2003-08-07,105909153.75,10.4919,10.492,10.4919,0.0003
2003-08-08,106061500.67,10.4929,10.493,10.4929,0.001
2003-08-09,106063252.53,10.4931,10.4932,10.4931,0.0002
2003-08-10,106065004.37,10.4933,10.4934,10.4933,0.0002
2003-08-11,106243038.33,10.4942,10.4943,10.4942,0.0009
2003-08-12,106244777.38,10.4944,10.4945,10.4944,0.0002
2003-08-13,106350484.02,10.4945,10.4946,10.4945,0.0001
2003-08-14,106445872.95,10.4956,10.4957,10.4956,0.0011
2003-08-15,106930439.83,10.494,10.4941,10.494,-0.0016
2003-08-16,106931649.37,10.4942,10.4943,10.4942,0.0002
2003-08-17,106932858.7,10.4943,10.4944,10.4943,0.0001
2003-08-18,107028870.91,10.4944,10.4945,10.4944,0.0001
2003-08-19,107275223.19,10.494,10.4941,10.494,-0.0004
2003-08-20,107655998.97,10.4916,10.4917,10.4916,-0.0024
2003-08-21,107641846.97,10.4913,10.4914,10.4913,-0.0003
2003-08-22,108023105.32,10.4914,10.4915,10.4914,0.0001
2003-08-23,108024363.75,10.4916,10.4917,10.4916,0.0002
2003-08-24,108025622.38,10.4917,10.4918,10.4917,0.0001
2003-08-25,107957654.58,10.4847,10.4848,10.4847,-0.007
2003-08-26,108023827.51,10.4819,10.482,10.4819,-0.0028
2003-08-27,109081220.72,10.4793,10.4794,10.4793,-0.0026
2003-08-28,109070181.58,10.4772,10.4773,10.4772,-0.0021
2003-08-29,108744982.3,10.442,10.4421,10.442,-0.0352
2003-08-30,108746744.96,10.4421,10.4422,10.4421,0.0001
2003-08-31,108748575.18,10.4423,10.4424,10.4423,0.0002
2003-09-01,108058617.62,10.4421,10.4422,10.4421,-0.0002
2003-09-02,108141096.07,10.4427,10.4428,10.4427,0.0006
2003-09-03,107991355.39,10.4304,10.4305,10.4304,-0.0123
2003-09-04,108952835.85,10.4294,10.4295,10.4294,-0.001
2003-09-05,109032914.04,10.4346,10.4347,10.4346,0.0052
2003-09-06,109034680.33,10.4347,10.4348,10.4347,0.0001
2003-09-07,109036446.28,10.4349,10.435,10.4349,0.0002
2003-09-08,109155048.85,10.4349,10.435,10.4349,0.0
2003-09-09,108751948.03,10.4351,10.4352,10.4351,0.0002
2003-09-10,108858040.72,10.4339,10.434,10.4339,-0.0012
2003-09-11,109010988.11,10.4317,10.4318,10.4317,-0.0022
2003-09-12,108909028.1,10.4271,10.4272,10.4271,-0.0046
2003-09-13,108910906.87,10.4273,10.4274,10.4273,0.0002
2003-09-14,108912785.96,10.4274,10.4275,10.4274,0.0001
2003-09-15,108987013.62,10.4212,10.4213,10.4212,-0.0062
2003-09-16,109318009.76,10.4214,10.4215,10.4214,0.0002
2003-09-17,109935877.99,10.4211,10.4212,10.4211,-0.0003
2003-09-18,109910688.26,10.4216,10.4217,10.4216,0.0005
2003-09-19,110263129.97,10.4219,10.422,10.4219,0.0003
2003-09-20,110265029.75,10.422,10.4221,10.422,0.0001
2003-09-21,110268509.17,10.4224,10.4225,10.4224,0.0004
2003-09-22,110201939.14,10.421,10.4211,10.421,-0.0014
2003-09-23,110203000.22,10.4211,10.4212,10.4211,0.0001
2003-09-24,110197714.47,10.4206,10.4207,10.4206,-0.0005
2003-09-25,110227074.02,10.4083,10.4084,10.4083,-0.0123
2003-09-26,110342304.19,10.4056,10.4057,10.4056,-0.0027
2003-09-27,110344057.83,10.4057,10.4058,10.4057,0.0001
2003-09-28,110345811.72,10.4059,10.406,10.4059,0.0002
2003-09-29,110310665.58,10.3882,10.3883,10.3882,-0.0177
2003-09-30,110407673.97,10.3882,10.3883,10.3882,0.0
2003-10-01,110895128.87,10.3908,10.3909,10.3908,0.0026
2003-10-02,111368994.94,10.4074,10.4075,10.4074,0.0166
2003-10-03,111381176.78,10.4076,10.4077,10.4076,0.0002
2003-10-04,111383235.3,10.4078,10.4079,10.4078,0.0002
2003-10-05,111385294.21,10.408,10.4081,10.408,0.0002
2003-10-06,111678664.89,10.4082,10.4083,10.4082,0.0002
2003-10-07,111846028.06,10.4089,10.409,10.4089,0.0007
2003-10-08,111802356.05,10.4048,10.4049,10.4048,-0.0041
2003-10-09,111806339.14,10.4047,10.4048,10.4047,-0.0001
2003-10-10,111776011.61,10.4019,10.402,10.4019,-0.0028
2003-10-11,111778138.64,10.4021,10.4022,10.4021,0.0002
2003-10-12,111780265.95,10.4023,10.4024,10.4023,0.0002
2003-10-13,111993616.38,10.4003,10.4004,10.4003,-0.002
2003-10-14,111702916.31,10.3639,10.364,10.3639,-0.0364
2003-10-15,111727656.16,10.3542,10.3543,10.3542,-0.0097
2003-10-16,111813126.53,10.3468,10.3469,10.3468,-0.0074
2003-10-17,112184137.96,10.3407,10.3408,10.3407,-0.0061
2003-10-18,112186723.68,10.341,10.3411,10.341,0.0003
2003-10-19,112189309.94,10.3412,10.3413,10.3412,0.0002
2003-10-20,112199241.12,10.3407,10.3408,10.3407,-0.0005
2003-10-21,112542734.8,10.3417,10.3418,10.3417,0.001
2003-10-22,112722204.88,10.3064,10.3065,10.3064,-0.0353
2003-10-23,112725088.45,10.3066,10.3067,10.3066,0.0002
2003-10-24,112955299.64,10.3039,10.304,10.3039,-0.0027
2003-10-25,112958233.96,10.3042,10.3043,10.3042,0.0003
2003-10-26,112961168.69,10.3045,10.3046,10.3045,0.0003
2003-10-27,112754402.28,10.3011,10.3012,10.3011,-0.0034
2003-10-28,112752543.94,10.2936,10.2937,10.2936,-0.0075
2003-10-29,113063928.63,10.2842,10.2843,10.2842,-0.0094
2003-10-30,113043695.77,10.278,10.2781,10.278,-0.0062
2003-10-31,113123998.08,10.2637,10.2638,10.2637,-0.0143
2003-11-01,113126810.89,10.2639,10.264,10.2639,0.0002
2003-11-02,113129624.23,10.2642,10.2643,10.2642,0.0003
2003-11-03,113619798.43,10.2646,10.2647,10.2646,0.0004
2003-11-04,114651662.77,10.2422,10.2423,10.2422,-0.0224
2003-11-05,115719899.8,10.2398,10.2399,10.2398,-0.0024
2003-11-06,116137146.52,10.24,10.2401,10.24,0.0002
2003-11-07,116373951.82,10.2222,10.2223,10.2222,-0.0178
2003-11-08,116377231.03,10.2225,10.2226,10.2225,0.0003
2003-11-09,116380510.86,10.2228,10.2229,10.2228,0.0003
2003-11-10,117761919.3,10.2229,10.223,10.2229,0.0001
2003-11-11,117851274.5,10.1708,10.1709,10.1708,-0.0521
2003-11-12,118768679.72,10.1676,10.1677,10.1676,-0.0032
2003-11-13,120035638.77,10.1651,10.1652,10.1651,-0.0025
2003-11-14,120729406.57,10.1676,10.1677,10.1676,0.0025
2003-11-15,120733057.59,10.1679,10.168,10.1679,0.0003
2003-11-16,120736709.17,10.1682,10.1683,10.1682,0.0003
2003-11-17,122038196.26,10.1405,10.1406,10.1405,-0.0277
2003-11-18,122596689.78,10.1445,10.1446,10.1445,0.004
2003-11-19,123478016.56,10.1433,10.1434,10.1433,-0.0012
2003-11-20,123646955.91,10.1431,10.1432,10.1431,-0.0002
2003-11-21,124719258.87,10.1429,10.143,10.1429,-0.0002
2003-11-22,124722820.81,10.1432,10.1433,10.1432,0.0003
2003-11-23,124726383.37,10.1434,10.1435,10.1434,0.0002
2003-11-24,125765636.88,10.1301,10.1302,10.1301,-0.0133
2003-11-25,126787625.96,10.1379,10.138,10.1379,0.0078
2003-11-26,127994169.24,10.1408,10.1409,10.1408,0.0029
2003-11-27,129070935.81,10.1407,10.1408,10.1407,-0.0001
2003-11-28,131457221.0,10.1644,10.1645,10.1644,0.0237
2003-11-29,131454863.74,10.1642,10.1643,10.1642,-0.0002
2003-11-30,131452507.14,10.1641,10.1642,10.1641,-0.0001
2003-12-01,132375349.74,10.1688,10.1689,10.1688,0.0047
2003-12-02,133400918.81,10.1697,10.1698,10.1697,0.0009
2003-12-03,134167097.81,10.1711,10.1712,10.1711,0.0014
2003-12-04,136006263.42,10.1921,10.1922,10.1921,0.021
2003-12-05,136009295.8,10.1923,10.1924,10.1923,0.0002
2003-12-06,136012328.97,10.1925,10.1926,10.1925,0.0002
2003-12-07,136015923.39,10.1928,10.1929,10.1928,0.0003
2003-12-08,138024968.02,10.1947,10.1948,10.1947,0.0019
2003-12-09,140046830.15,10.1987,10.1988,10.1987,0.004
2003-12-10,140049865.5,10.1989,10.199,10.1989,0.0002
2003-12-11,141369539.11,10.2004,10.2005,10.2004,0.0015
2003-12-12,143071154.43,10.2035,10.2036,10.2035,0.0031
2003-12-13,143074116.08,10.2037,10.2038,10.2037,0.0002
2003-12-14,143077078.15,10.2039,10.204,10.2039,0.0002
2003-12-15,145087048.78,10.211,10.2111,10.211,0.0071
2003-12-16,147868780.15,10.2112,10.2113,10.2112,0.0002
2003-12-17,150305883.33,10.2285,10.2286,10.2285,0.0173
2003-12-18,152414480.59,10.2242,10.2243,10.2242,-0.0043
2003-12-19,156258067.37,10.2282,10.2283,10.2282,0.004
2003-12-20,156260269.99,10.2283,10.2284,10.2283,0.0001
2003-12-21,156264219.11,10.2286,10.2287,10.2286,0.0003
2003-12-22,157519560.09,10.2284,10.2285,10.2284,-0.0002
2003-12-23,160633370.03,10.2303,10.2304,10.2303,0.0019
2003-12-24,162003720.98,10.2304,10.2305,10.2304,0.0001
2003-12-25,162905814.17,10.2374,10.2375,10.2374,0.007
2003-12-26,170360434.91,10.2374,10.2375,10.2374,0.0
2003-12-27,170362492.74,10.2375,10.2376,10.2375,0.0001
2003-12-28,170364551.34,10.2376,10.2377,10.2376,0.0001
2003-12-29,174503496.31,10.2382,10.2383,10.2382,0.0006
2003-12-30,181233744.65,10.2393,10.2394,10.2393,0.0011
2003-12-31,189039172.48,10.2402,10.2403,10.2402,0.0009
2004-01-01,189040959.51,10.2403,10.2404,10.2403,0.0001
2004-01-02,189042747.08,10.2404,10.2405,10.2404,0.0001
2004-01-03,189044670.97,10.2405,10.2406,10.2405,0.0001
2004-01-04,189046459.86,10.2406,10.2407,10.2406,0.0001
2004-01-05,197860330.71,10.242,10.2421,10.242,0.0014
2004-01-06,197981479.97,10.2488,10.2489,10.2488,0.0068
2004-01-07,197009334.79,10.251,10.2511,10.251,0.0022
2004-01-08,197105987.13,10.2527,10.2528,10.2527,0.0017
2004-01-09,196469073.87,10.2533,10.2534,10.2533,0.0006
2004-01-10,196470523.5,10.2534,10.2535,10.2534,0.0001
2004-01-11,196471973.86,10.2535,10.2536,10.2535,0.0001
2004-01-12,196427434.32,10.2538,10.2539,10.2538,0.0003
2004-01-13,195728364.61,10.2546,10.2547,10.2546,0.0008
2004-01-14,195560084.74,10.2548,10.2549,10.2548,0.0002
2004-01-15,195517120.95,10.2548,10.2549,10.2548,0.0
2004-01-16,195233230.34,10.2561,10.2562,10.2561,0.0013
2004-01-17,195236860.78,10.2563,10.2564,10.2563,0.0002
2004-01-18,195240491.6,10.2565,10.2566,10.2565,0.0002
2004-01-19,192461356.68,10.2561,10.2562,10.2561,-0.0004
2004-01-20,192376993.69,10.2571,10.2572,10.2571,0.001
2004-01-21,192504519.33,10.2591,10.2592,10.2591,0.002
2004-01-22,192112592.85,10.2603,10.2604,10.2603,0.0012
2004-01-23,192169561.81,10.2678,10.2679,10.2678,0.0075
2004-01-24,192173213.73,10.268,10.2681,10.268,0.0002
